Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Resource type,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject,Subject geographic,Subject temporal
Work,Studio portrait 169,ark:/21198/z1p8655f,ark:/21198/z1cg1h7v,afdsfa/0259sa00007_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00007,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|married couple|~|gender norms|~|bride|~|groom|~|wedding garments|~|family ties|~|marriage|~|glamorous representation,Tehran (Iran),
Work,Studio portrait 170,ark:/21198/z1jm43xx,ark:/21198/z1cg1h7v,afdsfa/0259sa00008_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00008,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|married couple|~|gender norms|~|bride|~|groom|~|wedding garments|~|family ties|~|marriage|~|glamorous representation,Tehran (Iran),
Work,Studio portrait 171,ark:/21198/z1dv3c4q,ark:/21198/z1cg1h7v,afdsfa/0259sa00009_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00009,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|married couple|~|gender norms|~|bride|~|groom|~|wedding garments|~|family ties|~|marriage|~|glamorous representation,Tehran (Iran),
Work,Studio portrait 172,ark:/21198/z1932md9,ark:/21198/z1cg1h7v,afdsfa/0259sa00010_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00010,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|married couple|~|gender norms|~|bride|~|groom|~|wedding garments|~|family ties|~|marriage|~|glamorous representation,Tehran (Iran),
Work,Studio portrait 173,ark:/21198/z15b1vq1,ark:/21198/z1cg1h7v,afdsfa/0259sa00011_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00011,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|married couple|~|gender norms|~|bride|~|groom|~|wedding garments|~|family ties|~|marriage|~|glamorous representation,Tehran (Iran),
Work,Studio portrait 174,ark:/21198/z11k1420,ark:/21198/z1cg1h7v,afdsfa/0259sa00012_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00012,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|married couple|~|gender norms|~|bride|~|groom|~|wedding garments|~|family ties|~|marriage|~|glamorous representation,Tehran (Iran),
Work,Studio portrait 175,ark:/21198/z1wt0mhd,ark:/21198/z1cg1h7v,afdsfa/0259sa00013_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00013,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|married couple|~|gender norms|~|bride|~|groom|~|wedding garments|~|family ties|~|marriage|~|glamorous representation,Tehran (Iran),
Work,Studio portrait 176,ark:/21198/z1s19vr0,ark:/21198/z1cg1h7v,afdsfa/0259sa00014_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00014,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|married couple|~|gender norms|~|bride|~|groom|~|wedding garments|~|family ties|~|marriage|~|glamorous representation,Tehran (Iran),
Work,Studio portrait 177,ark:/21198/z1nc7tf0,ark:/21198/z1cg1h7v,afdsfa/0259sa00015_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00015,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|married couple|~|gender norms|~|bride|~|groom|~|wedding garments|~|family ties|~|marriage|~|glamorous representation,Tehran (Iran),
Work,Studio portrait 178,ark:/21198/z1hm72nr,ark:/21198/z1cg1h7v,afdsfa/0259sa00016_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00016,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|married couple|~|gender norms|~|bride|~|groom|~|wedding garments|~|family ties|~|marriage|~|glamorous representation,Tehran (Iran),
Work,Studio portrait 179,ark:/21198/z1cv69zg,ark:/21198/z1cg1h7v,afdsfa/0259sa00017_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00017,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|hinduism|~|femininity|~|traditional attire|~|hair style,Tehran (Iran),
Work,Studio bridal portrait 1,ark:/21198/z1835k8x,ark:/21198/z1cg1h7v,afdsfa/0259sa00018_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.3 cm x 11.4 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00018,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|bride|~|wedding garments|~|gender norms|~|femininity|~|tradition|~|marriage,Tehran (Iran),
Work,Studio bridal portrait 2,ark:/21198/z14b4tkn,ark:/21198/z1cg1h7v,afdsfa/0259sa00019_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00019,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|bride|~|wedding garments|~|gender norms|~|femininity|~|tradition|~|marriage,Tehran (Iran),
Work,Studio bridal portrait 3,ark:/21198/z10k42v9,ark:/21198/z1cg1h7v,afdsfa/0259sa00020_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00020,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|bride|~|wedding garments|~|gender norms|~|femininity|~|tradition|~|marriage,Tehran (Iran),
Work,Studio bridal portrait 4,ark:/21198/z1vt3kbk,ark:/21198/z1cg1h7v,afdsfa/0259sa00021_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00021,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|bride|~|wedding garments|~|gender norms|~|femininity|~|tradition|~|marriage,Tehran (Iran),
Work,Studio portrait 180,ark:/21198/z1r51j1w,ark:/21198/z1cg1h7v,afdsfa/0259sa00022_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,12.7 cm x 17.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00022,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|gender stereotypes|~|femininity|~|tradition|~|cultural heritage|~|role play,Tehran (Iran),
Work,Group studio portrait 53,ark:/21198/z1md0s8q,ark:/21198/z1cg1h7v,afdsfa/0259sa00023_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,11.6 cm x 17.2 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00023,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|gender norms|~|family|~|family ties|~|motherhood|~|sisterhood|~|modern fashion|~|hair style,Tehran (Iran),
Work,Group studio portrait 54,ark:/21198/z1gn01hx,ark:/21198/z1cg1h7v,afdsfa/0259sa00024_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,11.8 cm x 17.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00024,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|gender norms|~|family|~|family ties|~|motherhood|~|married couple|~|modern fashion|~|hair style,Tehran (Iran),
Work,Group studio portrait 55,ark:/21198/z1bv98vj,ark:/21198/z1cg1h7v,afdsfa/0259sa00025_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,12 cm x 17.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00025,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|gender norms|~|family|~|family ties|~|motherhood|~|married couple|~|fatherhood|~|modern fashion|~|hair style,Tehran (Iran),
Work,Group studio portrait 56,ark:/21198/z1738j50,ark:/21198/z1cg1h7v,afdsfa/0259sa00026_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,12.8 cm x 17.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00026,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|gender norms|~|family|~|family ties|~|motherhood|~|married couple|~|fatherhood|~|modern fashion|~|hair style,Tehran (Iran),
Work,Group studio portrait 57,ark:/21198/z13b7sdt,ark:/21198/z1cg1h7v,afdsfa/0259sa00027_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00027,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|gender norms|~|gender roles|~|family|~|family ties|~|motherhood|~|married couple|~|fatherhood|~|modern fashion|~|hair style,Tehran (Iran),
Work,Group studio portrait 58,ark:/21198/z1zk78xh,ark:/21198/z1cg1h7v,afdsfa/0259sa00028_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00028,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|gender norms|~|family|~|family ties|~|motherhood|~|married couple|~|fatherhood|~|modern fashion|~|hair style|~|vignetting,Tehran (Iran),
Work,Group studio portrait 59,ark:/21198/z1tx57nz,ark:/21198/z1cg1h7v,afdsfa/0259sa00029_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,12.7 cm x 17.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00029,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|gender norms|~|family|~|family ties|~|motherhood|~|married couple|~|fatherhood|~|modern fashion|~|hair style|~|wedding garments|~|bride|~|groom|~|marriage,Tehran (Iran),
Work,Group studio portrait 60,ark:/21198/z1q54gvn,ark:/21198/z1cg1h7v,afdsfa/0259sa00030_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,12.7 cm x 17.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00030,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|gender norms|~|family|~|family ties|~|motherhood|~|married couple|~|fatherhood|~|modern fashion|~|hair style|~|childhood,Tehran (Iran),
Work,Group studio portrait 61,ark:/21198/z1kd3r4b,ark:/21198/z1cg1h7v,afdsfa/0259sa00031_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,12.7 cm x 17.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00031,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|gender norms|~|family|~|family ties|~|motherhood|~|married couple|~|fatherhood|~|modern fashion|~|hair style|~|childhood|~|army|~|sisterhood,Tehran (Iran),
Work,Group studio portrait 62,ark:/21198/z1fn30ff,ark:/21198/z1cg1h7v,afdsfa/0259sa00032_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,12.7 cm x 17.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00032,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|family|~|family ties|~|childhood|~|married couple|~|fatherhood|~|motherhood|~|modern fashion|~|hair style,Tehran (Iran),
Work,Group studio portrait 63,ark:/21198/z19w27sm,ark:/21198/z1cg1h7v,afdsfa/0259sa00033_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,12.7 cm x 17.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00033,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|family|~|family ties|~|childhood|~|married couple|~|fatherhood|~|motherhood|~|modern fashion|~|hair style,Tehran (Iran),
Work,Group studio portrait 64,ark:/21198/z1641h0q,ark:/21198/z1cg1h7v,afdsfa/0259sa00034_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,12.7 cm x 17.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00034,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|family|~|family ties|~|married couple|~|fatherhood|~|motherhood|~|modern fashion|~|hair style|~|bride|~|groom|~|marriage,Tehran (Iran),
Work,Studio portrait 181,ark:/21198/z12c0r80,ark:/21198/z1cg1h7v,afdsfa/0259sa00035_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,12.7 cm x 17.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00035,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|family|~|family ties|~|married couple|~|modern fashion|~|hair style|~|hinduism|~|traditional attire|~|gender norms,Tehran (Iran),
Work,Group studio portrait 65,ark:/21198/z1xp8z6g,ark:/21198/z1cg1h7v,afdsfa/0259sa00036_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,12.7 cm x 17.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00036,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|family|~|family ties|~|married couple|~|modern fashion|~|hair style|~|hinduism|~|traditional attire|~|gender norms,Tehran (Iran),
Work,Studio portrait 182,ark:/21198/z1sx86fp,ark:/21198/z1cg1h7v,afdsfa/0259sa00037_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.4 cm x 11.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00037,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|family|~|family ties|~|married couple|~|modern fashion|~|hair style|~|hinduism|~|traditional attire|~|gender norms,Tehran (Iran),
Work,Studio portrait 183,ark:/21198/z1p57fq8,ark:/21198/z1cg1h7v,afdsfa/0259sa00038_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,12.7 cm x 8.9 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00038,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|femininity|~|self-presentation|~|modern fashion|~|hair style|~|makeup,Tehran (Iran),
Work,Studio portrait 184,ark:/21198/z1jd6q1d,ark:/21198/z1cg1h7v,afdsfa/0259sa00039_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,12.7 cm x 8.9 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00039,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|femininity|~|self-presentation|~|modern fashion|~|hair style|~|makeup,Tehran (Iran),
Work,Studio portrait 185,ark:/21198/z1dn5z9p,ark:/21198/z1cg1h7v,afdsfa/0259sa00040_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,14.8 cm x 9.8 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00040,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|femininity|~|self-presentation|~|modern fashion|~|hair style|~|makeup,Tehran (Iran),
Work,Studio portrait 186,ark:/21198/z18w56kb,ark:/21198/z1cg1h7v,afdsfa/0259sa00041_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,14.8 cm x 9.8 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00041,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|femininity|~|self-presentation|~|modern fashion|~|hair style|~|makeup|~|soft filter,Tehran (Iran),
Work,Studio portrait 187,ark:/21198/z1544ftg,ark:/21198/z1cg1h7v,afdsfa/0259sa00042_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,14.8 cm x 9.8 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00042,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|femininity|~|self-presentation|~|modern fashion|~|hair style|~|makeup|~|soft filter,Tehran (Iran),
Work,Studio portrait 188,ark:/21198/z11g2dhg,ark:/21198/z1cg1h7v,afdsfa/0259sa00043_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00043,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|femininity|~|self-presentation|~|modern fashion|~|hair style|~|makeup|~|soft filter,Tehran (Iran),
Work,Studio portrait 189,ark:/21198/z1wq1x16,ark:/21198/z1cg1h7v,afdsfa/0259sa00044_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00044,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|femininity|~|self-presentation|~|modern fashion|~|hair style,Tehran (Iran),
Work,Studio portrait 190,ark:/21198/z1rz159v,ark:/21198/z1cg1h7v,afdsfa/0259sa00045_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00045,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|femininity|~|self-presentation|~|modern fashion|~|hair style,Tehran (Iran),
Work,Studio portrait 191,ark:/21198/z1n60dnb,ark:/21198/z1cg1h7v,afdsfa/0259sa00046_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,12.7 cm x 17.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00046,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|femininity|~|self-presentation|~|modern fashion|~|hair style,Tehran (Iran),
Work,Studio portrait 192,ark:/21198/z1hd9nzh,ark:/21198/z1cg1h7v,afdsfa/0259sa00047_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00047,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|femininity|~|self-presentation|~|modern fashion|~|hair style,Tehran (Iran),
Work,Studio portrait 193,ark:/21198/z1cn8x59,ark:/21198/z1cg1h7v,afdsfa/0259sa00048_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00048,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|femininity|~|self-presentation|~|modern fashion|~|hair style,Tehran (Iran),
Work,Group studio portrait 66,ark:/21198/z17w85dh,ark:/21198/z1cg1h7v,afdsfa/0259sa00049_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,12.7 cm x 17.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00049,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,youth|~|childhood|~|siblinghood|~|brother|~|sister|~|hair style|~|family|~|family ties,Tehran (Iran),
Work,Group studio portrait 67,ark:/21198/z1476448,ark:/21198/z1cg1h7v,afdsfa/0259sa00050_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,12.7 cm x 17.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00050,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,youth|~|childhood|~|siblinghood|~|sisterhood|~|hair style|~|family|~|family ties|~|gender norms|~|gender stereotypes|~|femininity,Tehran (Iran),
Work,Studio portrait 194,ark:/21198/z10g5cc3,ark:/21198/z1cg1h7v,afdsfa/0259sa00051_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,11.9 cm x 17.8 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00051,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|glamorous representation|~|sisterhood|~|friendship|~|modern fashion|~|hair style,Tehran (Iran),
Work,Studio portrait 195,ark:/21198/z1vq4vwd,ark:/21198/z1cg1h7v,afdsfa/0259sa00052_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,12.7 cm x 8.9 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00052,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|femininity|~|self-presentation|~|modern fashion|~|hair style|~|family ties|~|friendship|~|attitudes and poses|~|makeup,Tehran (Iran),
Work,Studio portrait 196,ark:/21198/z1qz446x,ark:/21198/z1cg1h7v,afdsfa/0259sa00053_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,8.9 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00053,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|femininity|~|self-presentation|~|modern fashion|~|hair style|~|family ties|~|friendship|~|makeup,Tehran (Iran),
Work,Studio portrait 197,ark:/21198/z1m63cjd,ark:/21198/z1cg1h7v,afdsfa/0259sa00054_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,14.8 cm x 8.9 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00054,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|femininity|~|self-presentation|~|modern fashion|~|hair style|~|family ties|~|friendship|~|gender stereotypes,Tehran (Iran),
Work,Studio portrait 198,ark:/21198/z1gf2ms7,ark:/21198/z1cg1h7v,afdsfa/0259sa00055_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,12.7 cm x 17.7 cm,1 photograph,Gelatin silver negative on cellulose nitrate film,black-and-white photographs,,0259sa00055,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|modern fashion|~|hair style|~|family ties|~|friendship|~|motherhood|~|attitudes and poses,Tehran (Iran),
Work,Studio portrait 199,ark:/21198/z1bp1w2x,ark:/21198/z1cg1h7v,afdsfa/0259sa00056_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00056,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|modern fashion|~|hair style|~|childhood|~|femininity|~|youth,Tehran (Iran),
Work,Studio portrait 200,ark:/21198/z1709tpc,ark:/21198/z1cg1h7v,afdsfa/0259sa00057_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00057,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|self-presentation|~|modern fashion|~|hair style|~|childhood|~|youth,Tehran (Iran),
Work,Studio portrait 201,ark:/21198/z13792xk,ark:/21198/z1cg1h7v,afdsfa/0259sa00058_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,17.8 cm x 11.9 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00058,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|femininity|~|gender norms|~|role play|~|tradition|~|dancing|~|ballet,Tehran (Iran),
Work,Studio portrait 202,ark:/21198/z1zg8kf9,ark:/21198/z1cg1h7v,afdsfa/0259sa00059_DC01M.pdf,,Studio Sano Collection,,1950-1971,1950/1971,,,,9.8 cm x 14.8 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0259sa00059,Studio Sano,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,glamorous representation|~|family|~|family ties|~|childhood|~|attitudes and poses|~|modern fashion|~|hair style|~|gender stereotypes,Tehran (Iran),
