Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Resource type,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject,Subject geographic,Subject temporal,Creator
Work,Livro ponto de trabalhadores. Livro #116 (1940-1943),ark:/21198/z1h14tmd,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0116_livroponto_1940_1943.pdf,,,(1) No typographical seal. (2) Entries and corrections in the timesheets ticked/made by the farm's administration in red and blue pencils.|~|(1) Sem selo da tipografia de origem. (2) Entradas e correções no livro ponto conferidas pela administração da fazenda a lápis vermelho e azul.,From November 1940 to July 1943,1940-11/1943-07,,,"Timesheet of daily workers (i.e. ""camaradas"" [also per piece rate]) and other laborers. Various labor categories: daily & piece rate laborers (camaradas), monthly workers, skilled laborers/artisans (artistas) etc. Period: from November 1940 to July 1943. Detailed information about laborers' names, professions, number of worked days per month (from 1st to 31st), daily remuneration (""ordenado""), total labor income, and observations.|~|Livro de ponto dos camaradas e outros trabalhadores. Diversas categorias de trabalhadores: camaradas, trabalhadores mensais, artesãos etc. Período: de novembro de 1940 a julho de 1943. Detalhamento por nome, profissão, dias trabalhados por mês (de 1 a 31), remuneração diária (""ordenado""), renda total do trabalho e observações.",33 x 22.5 cm,204 pages,,ledgers (account books),por,Livro 0116|~|Ledger 0116,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation workers|~|agricultural laborers|~|farm management|~|records and correspondence,,Brazil--History--1930-1945,Administration of Ibicaba farm (1940-1943)
Work,Livro razão. Livro #117 (1940-1943),ark:/21198/z1c842vm,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0117_razao_1940_1943.pdf,,,"(1) Seal of ""Casa Rosenhain"" on the back of the cover. (2) A copy of the bulletin of the ""Associação Comercial de Limeira"" (free translation: ""Commercial Association of Limeira"") from 1942 (4 pages) was originally put on sheet 93, bearing the name ""Srs. H. Levy & Cia."" typewritten in red.|~|(1) Selo da ""Casa Rosenhain"" no verso da capa. (2) Um exemplar do boletim da ""Associação Comercial de Limeira"" de abril de 1942 (4 páginas) foi originalmente colocado na folha 93, com o nome ""Srs. H. Levy & Cia."" datilografado em vermelho.",From January 1940 to October 1943,1940-01/1943-10,,,"Nominal ledger organized by specific accounts from January 1940 to October 1943, including registry of crops.|~|Livro razão organizado de acordo com contas específicas de janeiro de 1940 a outubro de 1943, inclusive registro de culturas agrícolas.",46.5 x 32.5 cm,406 pages,,ledgers (account books),por,Livro 0117|~|Ledger 0117,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|bookkeeping|~| commercial documents|~|agricultural estimating and reporting|~|cropping systems|~|agricultural laborers|~|farm management|~|records and correspondence,,Brazil--History--1930-1945,Administration of Ibicaba farm (1940-1943)
Work,Livro razão e borrador. Livro #120 (1941-1947),ark:/21198/z17h3b49,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0120_razao_borrador_1941_1947.pdf,,,(1) No typographical seal. (2) The ledger has many handwritten notes on the back of its cover and back cover. (3) Pages 1-6 and 235-244 had been glued with adhesive tape. (4) Pages 344-345 have been indicated with a piece of paper that acted as a bookmark.|~|(1) Sem selo da tipografia de origem. (2) O livro contém muitas anotações nos versos da capa e contracapa. (3) As páginas 1-6 e 235-244 estavam coladas com fita adesiva. (4) As páginas 344-345 foram indicada com um pedaço de papel que servia de marca-página.,From January 1941 to January 1947,1941-01/1947-01,,,"This ledger is composed by two parts with different content. (1) Nominal ledger organized by specific accounts from January 1941 to May 1943 (pages 3-243), including registry of crops. (2) Daybook of Ibicaba farm from December 1944 to January 1947 (pages 245-392)|~|Este livro inclui duas partes com conteúdos diferentes. (1) Livro razão organizado de acordo com contas específicas de janeiro de 1941 a maio de 1943 (páginas 3-243), inclusive registro de culturas agrícolas. (2) Livro borrador da fazenda Ibicaba de dezembro de 1944 a janeiro de 1947 (páginas 245-392).",32 x 16 cm,396 pages,,ledgers (account books),por,Livro 0120|~|Ledger 0120,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|bookkeeping|~|account books|~|balance of trade|~|commercial documents|~|farm management|~|records and correspondence,,First Brazilian Republic (1889-1930),Administration of Ibicaba farm (1941-1947)
Work,Registro de suínos. Livro #121 (1939-1945),ark:/21198/z13r2kf1,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0121_registro_suinos_1939_1945.pdf,,,"(1) The alternative title refers to the title handwritten on the ledger's cover. (2) There are handwritten notes on the back of the ledger's covers with information about animals. (3) An index with the names of pigs was originally put on page 24 (non-numbered). (4) Three sheets with animal names have been originally put between the last pages.|~|(1) O título alternativo refere-se ao título manuscrito na capa do livro. (2) Anotações manuscritas nos versos das capas, com informações sobre animais. (3) Um índice com o nome das porcas foi colocado originalmente na página 24 (não enumerada). (4) 3 folhas com nomes de animais foram originalmente colocadas na última página.",From January 1939 to October 1945,1939-01/1945-10,,,"Ledger with registry of the pigs (females) of Ibicaba farm in 1939-1945. Information by pig, including its name, identification (location), date of procriation, piglets, date of death etc.|~|Livro de registros das porcas da fazenda Ibicaba em 1939-1945. Informações por porca, incluindo nome, cachaço, data de cria, leitões/leitoas, data de morte etc.",23.5 x 16 cm,100 pages,,ledgers (account books),por,Livro 0121|~|Ledger 0121,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,livestock|~|animal industry--accounting|~|swine|~|swine--housing|~|swine--breeding|~|livestock--breeding--Brazil|~|livestock productivity|~|records and correspondence,,Brazil--History--1930-1945,Administration of Ibicaba farm (1939-1945)
Work,Diário e borrador. Livro #123 (1943-1944),ark:/21198/z1001tr2,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0123_diario_borrador_1943_1944.pdf,,,(1) The alternative title refers to the ledger's cover. (2) The opening pages were printed by the editor and contain commercial information; the internal pages contain the 1943 General journal accounting proper; the last 33 pages were printed by the editor and contain the names of official streets of the municipality of São Paulo. (3) There are handwritten notes on the back of the back cover. (4) Registries between July 4 and 29 include only information on climatic conditions (without temperature measurement).|~|(1) O título alternativo refere-se à capa do livro. (2) As páginas de abertura foram impressas pela editora e contêm informações comerciais; as páginas do miolo contêm o diário para 1943 propriamente; as últimas 44 páginas foram impressas pela editora e contêm os nomes das ruas oficiais da cidade de São Paulo. (3) Há notas manuscritas no verso da contracapa. (4) Os registros de 04 a 29 de julho contêm apenas informações climáticas (sem medições de temperatura).,From January 1943 to June 1944,1943-01/1944-06,,,"The records in this ""Carteira Comercial"" booklet for 1943 follow the structure of a General journal accounting with the bills listed sequentially by month and day. Registries go from January to September 1943 and from March to June 1944, with the days corrected manually by the farm's administration. The entries and checks for other accounting books demonstrate that this ledger was used as a daybook.|~|As anotações nesta ""Carteira Comercial"" de 1943 seguem a estrutura de um Diário, com as contas elicitadas sequencialmente por mês e dia. Os registros vão de janeiro a setembro de 1943 e de março a junho de 1944, com os dias corrigidos manualmente pela administração da fazenda. Os lançamentos e vistos para os livros contábeis demonstram que o livro foi utilizado como borrador.",39 x 14 cm,440 pages,,ledgers (account books),por,Livro 0123|~|Ledger 0123,,,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|bookkeeping|~|account books|~|balance of trade|~|commercial documents|~|farm management|~|records and correspondence,,Brazil--History--1930-1945,
Work,Livro de custeio. Livro #126 (1944-1946),ark:/21198/z1vb01pg,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0126_custeio_1944_1946.pdf,,,(1) The alternative title refers to the ledger's cover. (2) No typographical seal.|~|(1) O título alternativo refere-se à capa do livro. (2) Sem selo da tipografia de origem,From January 1944 to October 1946,1944-01/1946-10,,,"Cost Accounting [""Conta de Custeio""] of the farm's expenditures specified by month, day, transaction and its monetary value between January 1944 and October 1946.|~|Conta de Custeio com os gastos da fazenda especificados por mês, dia, transação e valor monetário entre janeiro de 1944 e outubro de 1946.",33 x 22 cm,202 pages,,ledgers (account books),por,Livro 0126|~|Ledger 0126,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|historical costs (Accounting)|~|cost accounting|~|farm management|~|records and correspondence,,Brazil--History--1930-1945|~|Brazil--History--1945-1954,Administration of Ibicaba farm (1944-1946)
Work,Borrador. Livro #127 (1944-1947),ark:/21198/z1qj98xr,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0127_borrador_1944_1947.pdf,,,(1) Mr. Flaminio Levy was listed as author in this metadata because his name was explicitly mentioned on the ledger's cover. (2) There are manuscript notes in the first and last pages. (3) There is an extra sheet glued to page 12. (4) A piece of  paper with manuscript notes was at the back cover.|~|(1) O Sr. Flaminio Levy foi listado como autor neste metadado por conta da menção explícita a seu nome na capa do livro. (2) Notas manuscritas na primeira e última páginas. (3) Há uma folha extra colada à página 12. (4) Um pedaço de papel com notas manuscritas estava junto à contracapa.,From January 1944 to February 1947,1944-01/1947-02,,,"Daybook of Ibicaba farm between January 1944 and February 1947; the ledger also includes a summarized inventory (with values) in pages 1-2.|~|Livro borrador da fazenda Ibicaba de janeiro de 1944 a fevereiro de 1947; contém ainda um inventário resumido da fazenda em janeiro de 1944, com valores (páginas 1-2).",32.5 x 16 cm,404 pages,,ledgers (account books),por,Livro 0127|~|Ledger 0127,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|bookkeeping|~|account books|~|balance of trade|~|commercial documents|~|farm management|~|records and correspondence,,Brazil--History--1930-1945|~|Brazil--History--1945-1954,Flaminio Levy|~|Administration of Ibicaba farm (1944-1947)
Work,Livro caixa. Livro #128 (1944-1947),ark:/21198/z1ks8j50,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0128_caixa_1944_1947.pdf,,,(1) The alternative title refers to the ledger's cover. (2) No typographical seal. (3) Sheet 22 has been indicated with a piece of blank paper that acted as a bookmark.|~|(1) O título alternativo refere-se à capa do livro. (2) Sem selo da tipografia de origem. (3) A folha 22 foi indicada com um pedaço de papel em branco que servia de marca-página.,From January 1944 to March 1947,1944-01/1947-03,,,"Cash flow of Ibicaba farm specifying month, day, transaction executed and its monetary value (in the farm´s credit or debt) between January 1944 and March 1947.|~|Livro Caixa da fazenda Ibicaba com especificação de mês, dia, transação realizada e valor monetário a débito ou crédito da fazenda entre janeiro de 1944 e março de 1947.",32.5 x 22.5 cm,106 pages,,ledgers (account books),por,Livro 0128|~|Ledger 0128,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|cash flow|~|farm management|~|records and correspondence,,Brazil--History--1930-1945|~|Brazil--History--1945-1954,Administration of Ibicaba farm (1944-1947)
Work,Registro de selos. Livro #130 (1945-1949),ark:/21198/z1g17sd4,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0130_registroselos_1945_1949.pdf,,,(1) The alternative title refers to the ledger's cover. (2) Stamp of unidentified typography on the back of the cover.|~|(1) O título alternativo refere-se à capa do livro. (2) Carimbo de tipografia não identificada no verso da capa.,From December 1945 to August 1949,1945-12/1949-08,,,"Stamp duty registry for sales and consignments of the firm in name of ""Flaminio Levy"", having as its address the Ibicaba farm. Ledger with official stamp of the Treasury Office of the State of São Paulo from December 05, 1945.|~|Livro de registro de selos para vendas e consignações em nome de ""Flaminio Levy"" tendo por localização a fazenda Ibicaba. Livro com o carimbo oficial da Secretaria da Fazenda do Estado de São Paulo em 05 de dezembro de 1945.",33 x 22.5 cm,40 pages,,ledgers (account books),por,Livro 0130|~|Ledger 0130,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|bookkeeping|~|sales|~|sales tax|~|farm management|~|records and correspondence,,Brazil--History--1945-1954,Flaminio Levy (1945-1949)
Work,Livro de custeio. Livro #131 (1946-1948),ark:/21198/z1b871q7,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0131_custeio_1946_1948.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) Seal of Typography ""Ipiranga"" on the back of the cover. (3) Sheet number 70 is missing from the original ledger.|~|(1) O título alternativo refere-se à capa do livro. (2) Selo da ""Tipografia Ipiranga"" no verso da capa. (3) A folha de número 70 está faltando no original.",From October 1946 to September 1948,1946-10/1948-09,,,"Cost Accounting [""Conta de Custeio""] of the farm's expenditures specified by month, day, transaction and its monetary value between October 1946 and September 1948.|~|Conta de Custeio com os gastos da fazenda especificados por mês, dia, transação e valor monetário entre outubro de 1946 e setembro de 1948.",36 x 25 cm,204 pages,,ledgers (account books),por,Livro 0131|~|Ledger 0131,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|historical costs (Accounting)|~|cost accounting|~|farm management|~|records and correspondence,,Brazil--History--1945-1954,Administration of Ibicaba farm (1946-1948)
Work,Diário e borrador. Livro #132 (1947),ark:/21198/z16h691c,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0132_diario_borrador_1947.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) The opening pages were printed by the editor and contain commercial information; the internal pages contain the 1947 General journal accounting proper; the last 72 pages were printed by the editor and contain the names of official streets of the municipalities of Rio de Janeiro, Niterói, and São Paulo, as well as information of commercial interest. (3) The pages corresponding to January 08 and June 30 were indicated with two pieces of paper that acted as bookmarks, the former with handwritten notes and the latter, blank.|~|(1) O título alternativo refere-se à capa do livro. (2) As páginas de abertura foram impressas pela editora e contêm informações comerciais; as páginas do miolo contêm o diário para 1947 propriamente; as últimas 72 páginas foram impressas pela editora e contêm os nomes das ruas oficiais das cidade do Rio de Janeiro, Niterói e São Paulo, assim como informações de interesse mercantil. (3) As páginas correspondentes a 08 de janeiro e 30 de junho foram indicadas com pedaços de papel que serviam de marca-página, o primeiro com notas manuscritas e o segundo em branco.",From March 1947 to December 1947,1947-03/1947-12,,,"The records in this ""Carteira Comercial"" booklet for 1947 follow the structure of a General journal accounting with the bills listed sequentially by month and day. The entries and checks for other accounting books demonstrate that this ledger was used as a daybook.|~|As anotações nesta ""Carteira Comercial"" de 1947 seguem a estrutura de um Diário, com as contas elicitadas sequencialmente por mês e dia. Os lançamentos e vistos para os livros contábeis demonstram que o livro foi utilizado como borrador.",18 x 14.5 cm,466 pages,,ledgers (account books),por,Livro 0132|~|Ledger 0132,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|bookkeeping|~|account books|~|balance of trade|~|commercial documents|~|farm management|~|records and correspondence,,Brazil--History--1945-1954,Administration of Ibicaba farm (1947)
Work,Livro caixa. Livro #133 (1947-1949),ark:/21198/z12r5jb3,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0133_caixa_1947_1949.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) Seal of Typography ""Ipiranga"" on the back of the cover. (3) Newspaper scrap from October 20, 1983, with an advertisement of  ""H. Levy Vieira Pereira Lopes & Associados"".|~|(1) O título alternativo refere-se à capa do livro. (2) Selo da Tipografia Ipiranga no verso da capa. (3) Recorte de jornal de 20 de outubro de 1983 com propaganda de ""H. Levy Vieira Pereira Lopes & Associados"".",From March 1947 to February 1949,1947-03/1949-02,,,"Cash flow of Ibicaba farm specifying month, day, transaction executed and its monetary value (in the farm´s credit or debt) between March 1947 and February 1949.|~|Livro Caixa da fazenda Ibicaba com especificação de mês, dia, transação realizada e valor monetário a débito ou crédito da fazenda entre março de 1947 e fevereiro de 1949.",33 x 22 cm,106 pages,,ledgers (account books),por,Livro 0133|~|Ledger 0133,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|cash flow|~|farm management|~|records and correspondence,,Brazil--History--1945-1954,Administration of Ibicaba farm (1947-1949)
Work,Registro de compras de Flaminio Levy (em branco). Livro #134 (1948),ark:/21198/z1z33r9w,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0134_registrocompras_1948.pdf,,,"(1) Small pencilled note on the back of the cover: ""ORX/10-"".|~|(1) Pequena anotação a lápis no verso da capa: ""ORX/10-"".","February 27, 1948",1948-02-27,,,"Blank purchase ledger of the firm in name of ""Flaminio Levy"", having as its address the Ibicaba farm. Ledger with official stamp of the Treasury Office of the State of São Paulo from February 27, 1948.|~|Registro de compras, em branco, de firma em nome de ""Flaminio Levy"" tendo por localização a fazenda Ibicaba. Livro com o carimbo oficial da Secretaria da Fazenda do Estado de São Paulo em 27 de fevereiro de 1948.",22.5 x 32 cm,38 pages,,ledgers (account books),por,Livro 0134|~|Ledger 0134,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|bookkeeping|~|sales|~|sales tax|~|farm management|~|records and correspondence,,Brazil--History--1945-1954,Flaminio Levy (1948)
Work,Diário e borrador. Livro #135 (1948),ark:/21198/z1tb30kj,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0135_diario_borrador_1948.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) The printed commercial booklet (""Carteira Comercial"") is from 1947, but the farm's administration used it in 1948, penciling the year on the cover; all days of the week were adjusted correspondingly. (3) The opening pages were printed by the editor and contain commercial information; the internal pages contain the 1948 General journal accounting proper; the last 44 pages were printed by the editor and contain the names of official streets of the municipalities of São Paulo and Santos.|~|(1) O título alternativo refere-se à capa do livro. (2) A Carteira Comercial impressa é de 1947, mas a administração da fazenda utilizou-a em 1948, escrevendo a lápis o ano na capa; todos os dias da semana foram  ajustados correspondentemente. (3) As páginas de abertura foram impressas pela editora e contêm informações comerciais; as páginas do miolo contêm o diário para 1948 propriamente; as últimas 44 páginas foram impressas pela editora e contêm os nomes das ruas oficiais das cidades de São Paulo e Santos.",From January 1948 to December 1948,1948-01/1948-12,,,"The records in this ""Carteira Comercial"" booklet for 1948 follow the structure of a General journal accounting with the bills listed sequentially by month and day. The entries and checks for other accounting books demonstrate that this ledger was used as a daybook.|~|As anotações nesta ""Carteira Comercial"" de 1948 seguem a estrutura de um Diário, com as contas elicitadas sequencialmente por mês e dia. Os lançamentos e vistos para os livros contábeis demonstram que o livro foi utilizado como borrador.",38.5 x 14 cm,458 pages,,ledgers (account books),por,Livro 0135|~|Ledger 0135,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|bookkeeping|~|account books|~|balance of trade|~|commercial documents|~|farm management|~|records and correspondence,,Brazil--History--1945-1954,Administration of Ibicaba farm (1948)
Work,Borrador da olaria de Ibicaba (em branco). Livro #136 (1948),ark:/21198/z1pk27rg,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0136_olaria_borrador_1948.pdf,,,"(1) The alternative title refers to that typewritten on the ledger's cover. (2) No typographical seal.|~|(1) O título alternativo refere-se à capa do livro, datilografado. (2) Sem selo da tipografia de origem.","February 24, 1948",1948-02-24,,,"Blank daybook of the pottery of ""Flaminio Levy's"" firm, having as its address the Ibicaba farm. Ledger with official stamp of the Treasury Office of the State of São Paulo from February 27, 1948.|~|Borrador, em branco, da olaria da firma ""Flaminio Levy"" tendo por localização a fazenda Ibicaba. Livro com o carimbo oficial da Secretaria da Fazenda do Estado de São Paulo em 27 de fevereiro de 1948.",32.5 x 16 cm,104 pages,,ledgers (account books),por,Livro 0136|~|Ledger 0136,Flaminio Levy|~|Ricardo Garcias Santiago,,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,"coffee plantation|~|pottery industry|~|brick trade|~|selling-bricks|~|tiles, roofing|~|ceramic tiles|~|roofing, tile|~|farm management|~|records and correspondence",,Brazil--History--1945-1954,
Work,Registro dos cafezais entregues aos trabalhadores da fazenda Iracema. Livro #93 (1934-1935),ark:/21198/z1jm443k,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0093_cafezais_trabalhadores_iracema_1934_1935.pdf,,,"(1) The alternative title refers to that written in red pencil on the ledger's cover. (2) No tipographical seal. (3) The first sheet was removed in the original ledger. (4) Handwritten notes with production and remuneration are glued in the following pages: 11 (referring to the household of Luiz Gazella), 13 (Antonio Santo Andrea), 14 (Victorio Andrieta), 15 (Alpino Garcia), 19 (David Barosso), 20 (Christiano Scherrer), 25 (Victorio Pedronetti), 30 (José Buol), and 32 (Antonio Lins). (5) A scrap of paper with handwritten arithmetic operations was originally put on pages 19-20.|~|(1) O título alternativo refere-se ao título manuscrito a lápis vermelho na capa. (2) Sem selo da tipografia de origem. (3) A primeira folha foi removida do livro original. (4) Notas manuscritas com produção e remuneração estão coladas nas seguintes páginas: 11 (referente à família de Luiz Gazella), 13 (Antonio Santo Andrea), 14 (Victorio Andrieta), 15 (Alpino Garcia), 19 (David Barosso), 20 (Christiano Scherrer), 25 (Victorio Pedronetti), 30 (José Buol) e 32 (Antonio Lins). (5) Um pedaço de papel com operações aritméticas manuscritas foi originalmente colocado nas páginas 19-20.",1934-1935,1934/1935,,,"Registry of coffee trees distributed to the households working in the Iracema farm in the crop year 1934-1935, propriety of ""H. Levy & Cia"". Information about name of household members, sex, age, marital status, and nationality. Under rubric ""empreitada"" (free translation: ""daily and per piece rate laborers""), there are data on the number of coffee trees cultivated and their spatial location in the farm (identified with number and name of the ""estaca"", i.e. a post or stake).|~|Registro dos cafezais entregues às famílias de trabalhadores na fazenda Iracema, propriedade de ""H. Levy & Cia"", no ano agrícola 1934-1935. Informações sobre o nome dos membros da família, sexo, idade, estado civil e nacionalidade. Sob a rubrica ""empreitada"" há dados sobre o número de pés de café cultivados e sua localização espacial na fazenda (identificado com número e nome da estaca).",23 x 16 cm,74 pages,,ledgers (account books),por,Livro 0093|~|Ledger 0093,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation workers|~|agricultural laborers|~|farm management|~|records and correspondence,,Brazil--History--1930-1945,Administration of Ibicaba farm (1934-1935)
Work,Balanço geral e diário da fazenda Santa Marina (Tatuí). Livro #104 (1938),ark:/21198/z1dv3c8h,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0104_balanco_diario_fazenda_santamarina_1938.pdf,,,"(1) No typographical seal. (2) 2 identical typewritten sheets (mirrored) with the general balance for December 1938 were originally put between the sheets corresponding to December 1938; considering their material (silky paper), these documents were digitized against a white background.|~|(1) Sem selo da tipografia de origem. (2) 2 folhas datilografadas idênticas (espelhadas) com o balanço geral de dezembro de 1938 foram originalmente colocadas entre as folhas correspondentes a dezembro de 1938; por conta do material (folhas de seda), estes documentos foram digitalizados com um pano de fundo branco.",March 1938 - December 1938,1938-03/1938-12,,,"Accounting record of Santa Marina farm, located in the county of Tatuí, propriety of firm S/A Levy. Organized as a general balance sheet, this ledger contains accounting data on cash flows, cost accounting, registry of crops, checking accounts, stockfarming registries (cattle and pigs), inventory, registers of estates and capital. Transactions were organized chronologically as in a general accounting ledger and cover the period from March to December 1938.|~|Livro de registro contábil da fazenda Santa Marina, localizada no município de Tatuí, propriedade da firma S/A Levy. Organizado como um balanço geral, este livro contém dados contábeis de caixa, custeio, culturas, contas correntes, criação de animais (bovinos e suínos), inventário, registro de imóveis e de capital. As transações foram organizadas cronologicamente como em um diário e cobrem o período de março a dezembro de 1938.",31 x 94 cm,42 pages,,ledgers (account books),por,Livro 0104|~|Ledger 0104,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|cash flow|~|checking accounts|~|bookkeeping|~|account books|~|balance of trade|~|commercial documents|~|farm management|~|records and correspondence,,Brazil--History--1930-1945,Administration of Santa Marina farm (1938)
